id,order_id,method,status,amount,payment_date
8902,6389,credit_card,pending,28577.5,2025-10-19 14:31:28
8903,541,debit_card,pending,47329.72,2024-06-25 18:08:01
8904,5717,debit_card,refunded,52940.28,2025-09-17 18:03:15
8905,8202,credit_card,failed,62297.13,2025-04-08 07:35:29
8906,7650,wallet,pending,1035.43,2024-09-03 13:02:44
8907,7651,cod,refunded,89006.83,2025-12-21 07:55:49
8908,7027,wallet,pending,6303.46,2024-09-06 10:28:00
8909,8532,upi,completed,26135.4,2026-03-19 01:04:25
8910,7641,upi,failed,6170.94,2025-01-16 00:43:52
8911,7189,upi,pending,25926.04,2025-04-26 23:57:19
8912,5009,debit_card,failed,28142.7,2025-04-14 17:05:01
8913,9866,debit_card,refunded,39945.72,2024-12-24 07:40:46
8914,6785,debit_card,failed,9667.84,2024-11-07 07:43:30
8915,8558,credit_card,completed,53472.78,2025-11-20 04:28:48
8916,3822,debit_card,failed,91421.03,2025-01-26 04:55:37
8917,4985,credit_card,failed,91607.5,2025-06-29 15:49:57
8918,2954,wallet,completed,46268.86,2025-08-19 16:26:35
8919,7717,cod,refunded,8992.38,2024-11-11 10:19:52
8920,6055,wallet,refunded,11826.1,2025-04-29 21:55:50
8921,6428,credit_card,pending,8181.23,2024-08-02 11:37:58
8922,1711,credit_card,completed,82219.25,2025-02-07 10:00:37
8923,8071,wallet,refunded,6843.17,2024-08-17 07:27:51
8924,8864,net_banking,refunded,66627.24,2026-02-18 05:13:13
8925,8594,cod,completed,57205.18,2025-07-06 18:54:49
8926,3957,credit_card,pending,92272.51,2024-05-14 12:04:46
8927,7385,net_banking,completed,81935.54,2024-12-27 21:09:26
8928,9081,upi,pending,81584.17,2024-08-07 18:00:17
8929,849,wallet,pending,85633.37,2025-08-12 14:22:40
8930,3064,cod,failed,2692.51,2024-06-28 04:42:29
8931,4455,net_banking,refunded,66698.64,2025-05-20 23:00:52
8932,62,upi,pending,41686.07,2026-01-13 10:25:05
8933,9291,credit_card,completed,81466.92,2025-12-12 11:19:38
8934,6057,cod,completed,86178.97,2026-02-12 02:43:33
8935,8535,wallet,refunded,19841.22,2025-09-21 08:18:22
8936,9154,upi,pending,44248.47,2025-11-16 08:40:00
8937,182,upi,pending,58192.25,2025-04-06 09:50:31
8938,2841,upi,pending,41090.05,2025-02-10 03:18:51
8939,1707,net_banking,refunded,99875.66,2026-03-18 21:20:31
8940,3127,net_banking,refunded,76147.04,2025-09-11 22:37:38
8941,528,wallet,pending,32931.58,2025-06-23 06:11:57
8942,3676,debit_card,pending,11677.79,2024-10-23 08:50:49
8943,9682,debit_card,failed,12519.16,2025-11-06 18:32:15
8944,8633,net_banking,failed,44865.51,2024-07-07 12:42:01
8945,4234,wallet,failed,74111.28,2025-02-17 23:16:15
8946,5202,credit_card,completed,20495.28,2024-05-30 08:24:47
8947,4071,net_banking,failed,70969.68,2025-06-19 19:41:54
8948,8004,credit_card,failed,91300.22,2026-02-23 02:31:24
8949,5869,credit_card,completed,82109.36,2024-09-07 04:52:17
8950,1624,upi,pending,1165.87,2025-10-29 00:30:08
8951,4205,wallet,completed,89120.24,2025-03-26 12:10:40
8952,2441,net_banking,completed,82669.8,2024-07-22 00:55:03
8953,1342,debit_card,pending,14531.41,2025-09-02 10:07:47
8954,1762,upi,completed,40512.31,2025-04-18 05:10:32
8955,2844,credit_card,refunded,65968.72,2024-09-02 11:05:37
8956,6973,cod,refunded,57299.41,2024-06-07 07:01:47
8957,8068,upi,refunded,10487.51,2025-04-09 04:49:44
8958,8284,net_banking,refunded,14154.66,2025-10-05 02:13:56
8959,258,credit_card,refunded,84964.82,2024-10-03 03:47:28
8960,7639,debit_card,refunded,34338.24,2024-09-20 03:35:53
8961,8433,net_banking,failed,58985.08,2025-03-29 02:50:46
8962,2425,cod,completed,12032.44,2025-12-21 13:18:43
8963,5680,credit_card,pending,898.05,2025-10-28 04:05:42
8964,9139,credit_card,refunded,51305.24,2025-11-05 19:11:01
8965,1284,debit_card,failed,84590.54,2024-10-04 20:49:41
8966,1163,wallet,pending,59142.99,2026-04-08 04:41:33
8967,3230,cod,refunded,42586.67,2025-07-01 13:23:00
8968,1810,net_banking,refunded,36113.83,2025-09-10 04:05:30
8969,8311,credit_card,completed,80365.94,2025-07-15 14:13:29
8970,6189,credit_card,refunded,6862.9,2024-09-10 16:40:54
8971,7384,credit_card,completed,95210.81,2026-01-29 21:29:04
8972,5592,cod,pending,89216.24,2026-04-08 10:08:19
8973,5640,wallet,failed,57411.35,2024-05-11 20:11:29
8974,9985,credit_card,refunded,95670.64,2024-12-28 04:23:49
8975,2615,net_banking,failed,95038.08,2024-09-07 07:25:14
8976,8961,debit_card,failed,93116.93,2024-08-31 03:04:26
8977,4477,upi,completed,27530.92,2024-08-17 15:36:19
8978,3000,wallet,failed,68810.84,2025-07-11 00:07:20
8979,5125,wallet,pending,5740.96,2025-07-03 09:55:55
8980,7483,net_banking,pending,48902.37,2026-03-26 15:34:13
8981,7156,net_banking,completed,31413.38,2025-08-09 15:29:51
8982,9533,credit_card,completed,82831.17,2024-10-02 09:42:30
8983,8316,credit_card,refunded,76097.31,2025-11-15 15:45:48
8984,3308,debit_card,pending,1053.09,2025-03-05 01:44:47
8985,3341,wallet,refunded,32960.73,2026-03-04 20:04:07
8986,4750,debit_card,refunded,433.81,2024-08-30 01:53:03
8987,2008,debit_card,refunded,81263.15,2024-07-06 09:51:31
8988,9587,debit_card,refunded,64852.09,2025-11-09 07:06:03
8989,2186,upi,refunded,40807.31,2025-03-16 20:20:43
8990,3590,upi,refunded,47478.18,2025-12-31 00:34:28
8991,6252,credit_card,pending,22260.73,2024-12-29 01:30:02
8992,365,cod,refunded,13250.15,2025-09-11 14:35:50
8993,5957,debit_card,pending,91825.65,2026-02-11 07:51:59
8994,5146,net_banking,pending,54544.27,2025-07-17 15:06:30
8995,2283,net_banking,failed,13531.91,2024-06-16 15:29:20
8996,7471,credit_card,pending,40305.35,2025-08-29 11:45:09
8997,4259,net_banking,refunded,84184.85,2024-12-10 14:39:14
8998,7148,upi,refunded,36680.96,2024-10-19 15:03:13
8999,4100,credit_card,failed,18443.66,2025-06-22 17:49:59
9000,9491,credit_card,pending,21580.84,2025-06-20 19:38:59
9001,7251,upi,refunded,19437.7,2024-08-08 20:36:34
9002,4906,upi,refunded,49622.56,2024-10-19 18:27:31
9003,1208,debit_card,pending,70306.4,2026-03-16 14:26:42
9004,4906,wallet,refunded,43315.43,2024-08-26 11:35:53
9005,4929,credit_card,failed,35240.9,2024-12-27 14:58:24
9006,2232,credit_card,completed,95786.29,2025-09-08 13:23:04
9007,1071,cod,pending,24830.69,2025-01-26 14:20:20
9008,6202,wallet,completed,80287.26,2025-10-16 17:37:04
9009,784,debit_card,completed,57718.18,2024-10-26 00:49:42
9010,7095,net_banking,completed,17953.02,2025-12-23 05:12:19
9011,268,net_banking,pending,77034.25,2025-07-11 17:57:49
9012,1258,debit_card,failed,2868.49,2026-02-12 18:00:30
9013,3728,debit_card,refunded,41329.32,2026-03-14 21:42:55
9014,9672,upi,failed,60516.49,2025-06-12 16:00:06
9015,8104,wallet,completed,42696.22,2024-09-23 22:17:39
9016,7886,upi,failed,49086.14,2024-12-23 19:39:10
9017,2773,upi,failed,45209.78,2025-06-24 22:10:23
9018,9377,upi,failed,27202.07,2026-04-18 23:49:43
9019,7130,wallet,failed,47614.25,2024-12-14 09:18:15
9020,7482,cod,refunded,4343.63,2024-11-12 07:43:50
9021,1132,cod,completed,89979.26,2025-03-09 16:23:07
9022,1520,net_banking,refunded,11126.13,2024-07-22 23:47:11
9023,1478,net_banking,failed,27241.58,2025-05-04 00:10:05
9024,3036,cod,completed,58298.25,2025-11-03 01:36:53
9025,3493,debit_card,failed,49353.67,2025-09-01 18:57:33
9026,182,upi,completed,58533.97,2025-04-13 18:04:49
9027,6087,upi,failed,99124.64,2025-11-12 15:26:29
9028,7691,credit_card,completed,5059.95,2025-11-17 17:27:02
9029,7226,debit_card,pending,38348.58,2026-03-05 13:44:02
9030,699,wallet,pending,38126.11,2025-05-07 02:42:24
9031,9186,debit_card,failed,14187.61,2024-10-06 02:34:54
9032,9836,net_banking,refunded,39236.0,2024-08-22 14:21:05
9033,7896,upi,completed,12803.67,2026-01-06 21:20:35
9034,9304,wallet,completed,57795.65,2025-02-18 10:11:57
9035,9028,net_banking,failed,60762.68,2024-11-30 05:41:04
9036,840,upi,failed,94143.57,2024-10-28 01:33:33
9037,9565,cod,failed,51322.15,2024-05-04 07:15:14
9038,4517,net_banking,failed,68295.61,2025-07-06 15:38:59
9039,1889,credit_card,pending,84119.36,2025-01-02 11:11:14
9040,4418,net_banking,refunded,4661.42,2024-11-07 20:43:22
9041,295,net_banking,pending,75138.89,2026-02-20 07:28:01
9042,9863,debit_card,failed,49091.98,2024-11-02 07:35:32
9043,8376,credit_card,pending,76081.69,2025-07-11 18:02:02
9044,6494,debit_card,refunded,84974.89,2026-01-08 20:20:58
9045,7197,debit_card,pending,56250.32,2025-12-12 00:23:00
9046,600,wallet,completed,13773.87,2025-05-11 00:12:15
9047,1063,net_banking,completed,30740.95,2025-08-06 20:27:23
9048,5631,upi,refunded,28638.66,2025-10-26 20:20:24
9049,8313,upi,pending,75554.64,2025-11-03 06:09:28
9050,7800,upi,completed,82072.37,2024-07-18 13:56:51
9051,1004,cod,pending,7309.81,2024-09-06 06:39:00
9052,5999,upi,pending,29360.42,2026-03-13 22:25:06
9053,3902,upi,refunded,54864.87,2025-04-01 04:04:37
9054,4728,credit_card,completed,95708.37,2025-07-31 22:40:52
9055,7955,credit_card,pending,83951.03,2026-01-19 19:17:48
9056,5911,debit_card,completed,95924.21,2026-02-06 17:26:33
9057,8534,net_banking,completed,66221.94,2026-02-16 13:38:07
9058,3912,wallet,completed,59460.97,2025-07-15 08:50:39
9059,2525,debit_card,pending,73402.21,2025-03-25 22:22:25
9060,1317,cod,refunded,27869.58,2024-04-21 04:43:58
9061,742,credit_card,refunded,25277.4,2024-09-11 04:43:45
9062,2350,net_banking,completed,53705.78,2025-07-06 15:38:25
9063,4137,debit_card,completed,95916.3,2024-09-01 12:22:50
9064,7969,net_banking,pending,95718.63,2025-03-26 23:27:33
9065,3490,upi,refunded,47441.9,2024-06-12 09:19:37
9066,2271,wallet,failed,27416.5,2024-08-23 00:11:31
9067,2385,upi,refunded,17306.39,2024-06-01 04:03:13
9068,2268,debit_card,refunded,28727.32,2025-01-01 06:57:21
9069,7846,debit_card,completed,64203.1,2024-10-27 13:31:04
9070,3593,upi,completed,15943.66,2025-09-18 23:11:40
9071,6206,credit_card,completed,18104.4,2026-03-19 23:50:02
9072,2457,cod,refunded,33098.7,2025-07-25 22:55:33
9073,1644,net_banking,failed,52814.27,2025-04-18 00:18:05
9074,5001,cod,failed,67178.89,2025-11-30 05:18:30
9075,1174,net_banking,completed,2630.36,2025-06-02 10:36:59
9076,8311,cod,pending,73110.97,2026-03-27 10:37:15
9077,8447,credit_card,completed,28969.12,2025-05-10 16:26:26
9078,2331,upi,pending,81268.24,2025-10-29 09:22:01
9079,2795,wallet,refunded,98119.27,2024-07-15 12:01:09
9080,5837,wallet,refunded,37113.16,2024-10-02 12:17:38
9081,2251,wallet,completed,14980.48,2025-05-04 22:59:25
9082,3611,wallet,refunded,76856.47,2025-10-20 23:11:00
9083,8966,credit_card,pending,82148.56,2026-03-15 13:46:01
9084,9931,debit_card,completed,40810.06,2026-01-14 01:55:56
9085,7190,wallet,failed,83056.99,2024-12-29 00:02:52
9086,4516,upi,failed,27036.47,2024-08-04 12:15:46
9087,9734,upi,failed,27409.5,2025-07-13 06:45:02
9088,5013,debit_card,refunded,92149.43,2025-06-26 18:19:04
9089,8016,debit_card,refunded,56259.2,2026-03-30 19:06:03
9090,2681,debit_card,completed,97489.11,2025-05-27 04:27:27
9091,4158,wallet,completed,20360.41,2024-10-24 20:58:43
9092,5784,upi,refunded,63827.19,2024-07-29 14:27:27
9093,3587,net_banking,failed,9327.89,2024-08-13 00:39:02
9094,9736,debit_card,pending,10800.11,2024-05-10 22:02:31
9095,6380,upi,completed,11474.51,2026-01-10 01:22:47
9096,6884,upi,failed,93808.72,2025-09-25 13:38:53
9097,6197,net_banking,failed,83942.46,2025-11-24 18:52:52
9098,573,upi,refunded,10796.67,2024-07-04 15:50:52
9099,7846,credit_card,failed,62245.68,2024-08-01 17:55:01
9100,1423,cod,completed,90835.76,2025-12-26 05:34:11
9101,3712,debit_card,failed,39607.04,2025-01-27 01:48:11
9102,6094,upi,pending,12327.13,2025-02-21 13:41:40
9103,5493,wallet,failed,11413.03,2025-11-06 11:57:14
9104,902,cod,completed,72897.54,2025-12-24 04:12:35
9105,1363,credit_card,completed,44167.27,2025-11-04 02:16:55
9106,2276,credit_card,completed,13316.54,2026-02-18 09:42:08
9107,1361,net_banking,completed,96382.55,2024-05-31 06:40:25
9108,8849,debit_card,completed,63110.35,2025-06-18 17:42:04
9109,645,net_banking,refunded,62983.44,2024-09-12 11:24:29
9110,9115,cod,refunded,42177.92,2024-08-31 16:32:30
9111,13,net_banking,pending,62501.96,2024-05-18 08:36:09
9112,6770,upi,refunded,80259.83,2026-03-06 05:51:40
9113,9748,cod,refunded,31343.17,2024-05-23 15:31:20
9114,7033,wallet,pending,57659.09,2024-11-11 04:23:21
9115,9328,upi,pending,8732.55,2025-12-01 04:37:52
9116,295,debit_card,failed,58227.13,2025-06-23 13:50:48
9117,3402,wallet,completed,32051.17,2025-05-03 21:13:36
9118,9316,debit_card,completed,93371.85,2025-08-03 06:05:36
9119,6048,debit_card,completed,61807.39,2026-01-08 21:38:34
9120,6367,wallet,failed,84830.63,2026-04-19 00:24:07
9121,6494,debit_card,completed,5612.65,2025-10-03 22:51:40
9122,1340,debit_card,pending,84766.51,2026-03-07 08:57:52
9123,5291,debit_card,completed,17249.44,2025-04-15 18:04:26
9124,9840,cod,refunded,91363.21,2025-05-26 22:28:31
9125,9980,credit_card,pending,66170.36,2025-05-15 03:48:40
9126,6182,net_banking,failed,88415.65,2025-05-17 01:34:11
9127,1817,credit_card,failed,9404.8,2026-02-18 21:43:24
9128,6314,upi,failed,92444.69,2025-07-05 00:05:06
9129,5460,wallet,completed,19268.39,2025-03-25 14:25:53
9130,6806,upi,refunded,56189.3,2025-01-15 10:17:17
9131,7087,wallet,pending,5272.95,2025-10-02 01:48:02
9132,243,credit_card,failed,45586.81,2024-09-29 16:13:33
9133,3263,debit_card,completed,41678.35,2025-10-09 15:02:15
9134,211,wallet,failed,85896.9,2025-11-14 20:52:16
9135,3110,wallet,pending,20200.9,2025-10-31 22:30:28
9136,4381,wallet,refunded,24592.53,2025-10-18 15:53:51
9137,352,upi,completed,56261.9,2026-03-02 11:20:07
9138,8667,cod,completed,10174.14,2025-02-02 04:48:05
9139,2638,wallet,pending,31171.83,2025-09-19 10:53:23
9140,4463,debit_card,completed,23895.09,2025-05-23 14:30:51
9141,6897,credit_card,refunded,3422.33,2025-01-21 16:22:34
9142,1400,credit_card,refunded,14913.25,2024-09-09 12:51:52
9143,9154,wallet,completed,71270.6,2024-10-20 00:49:04
9144,2809,credit_card,completed,84636.25,2025-08-27 05:07:34
9145,1549,credit_card,pending,96689.09,2025-06-08 15:33:06
9146,1632,credit_card,refunded,97261.72,2025-02-19 09:45:40
9147,9823,net_banking,failed,56380.71,2026-04-07 00:52:20
9148,429,upi,completed,69993.94,2024-06-05 09:31:39
9149,9530,net_banking,refunded,83363.9,2025-12-30 11:19:20
9150,6642,net_banking,completed,10345.55,2026-01-29 21:21:44
9151,544,credit_card,failed,33474.01,2026-04-05 16:09:13
9152,1258,wallet,failed,14047.06,2025-11-23 02:56:56
9153,3518,net_banking,failed,74377.43,2025-12-23 23:33:18
9154,3906,debit_card,refunded,8040.72,2026-01-11 01:25:26
9155,7891,cod,completed,64403.44,2025-12-07 01:46:55
9156,5671,credit_card,refunded,94378.86,2024-05-20 12:26:18
9157,2498,debit_card,completed,81964.6,2024-09-23 00:05:12
9158,7510,upi,pending,58198.53,2024-05-02 13:48:31
9159,4477,upi,failed,51507.68,2024-11-21 03:20:44
9160,1363,net_banking,failed,74726.48,2024-12-09 18:14:28
9161,3509,net_banking,pending,79876.47,2024-10-19 15:20:18
9162,1205,net_banking,pending,43682.28,2026-04-05 16:06:08
9163,8397,net_banking,refunded,22426.97,2025-02-14 08:41:31
9164,508,net_banking,completed,46568.3,2025-09-02 09:52:44
9165,2491,cod,failed,48156.84,2024-06-21 19:23:53
9166,8934,upi,completed,40345.09,2026-01-11 21:13:25
9167,9826,credit_card,refunded,82450.01,2025-07-07 21:53:22
9168,1676,debit_card,pending,689.67,2026-02-12 08:26:19
9169,9323,upi,refunded,55563.23,2025-12-27 00:29:30
9170,2073,debit_card,completed,93242.22,2025-07-08 20:00:21
9171,3803,cod,failed,53024.7,2024-12-24 05:32:27
9172,2233,debit_card,failed,98165.14,2024-07-13 03:29:38
9173,2321,cod,completed,22846.66,2025-04-11 13:38:54
9174,4780,debit_card,completed,41837.08,2024-06-09 16:33:58
9175,1248,credit_card,pending,25928.23,2025-01-13 13:04:27
9176,4501,debit_card,completed,89416.91,2026-01-27 19:34:58
9177,5952,net_banking,refunded,78431.21,2026-02-25 06:37:24
9178,7176,net_banking,refunded,1355.1,2024-08-23 17:15:07
9179,6617,credit_card,completed,35780.59,2024-09-29 06:15:55
9180,2036,net_banking,failed,23886.03,2026-02-25 10:00:17
9181,2826,credit_card,pending,54190.6,2025-11-05 12:44:23
9182,3843,wallet,completed,69837.98,2025-07-06 05:48:52
9183,9292,credit_card,completed,70534.12,2026-03-18 00:37:04
9184,7132,wallet,refunded,26202.43,2026-04-10 07:48:50
9185,7077,wallet,pending,76587.05,2026-02-21 23:43:10
9186,2458,net_banking,refunded,29267.08,2024-06-30 18:52:49
9187,9165,upi,pending,63018.4,2024-05-06 20:24:09
9188,1684,net_banking,refunded,66378.36,2025-12-15 03:12:26
9189,6997,credit_card,completed,28104.99,2024-08-13 00:11:58
9190,6155,cod,failed,78570.18,2025-08-31 11:21:55
9191,9597,net_banking,refunded,42634.21,2025-07-11 10:11:44
9192,7010,wallet,completed,91966.32,2024-08-27 04:40:41
9193,6023,wallet,pending,18379.87,2025-12-15 08:20:47
9194,2623,net_banking,refunded,69858.92,2026-04-09 00:34:46
9195,6728,wallet,failed,99342.8,2025-11-06 22:27:47
9196,8926,debit_card,failed,71421.94,2025-07-18 22:51:01
9197,5136,net_banking,refunded,24397.54,2025-11-22 02:10:58
9198,4832,net_banking,completed,4179.55,2025-01-14 14:25:41
9199,1788,debit_card,refunded,66325.03,2025-09-16 20:38:11
9200,8384,debit_card,failed,92590.99,2024-05-07 18:34:26
9201,2609,cod,pending,23529.75,2024-06-29 22:29:00
9202,2115,cod,failed,17368.95,2024-12-10 07:03:01
9203,758,upi,refunded,74801.21,2024-09-20 13:15:36
9204,3725,upi,completed,6743.53,2025-04-25 08:36:23
9205,8070,cod,pending,98055.61,2024-11-20 09:42:39
9206,7787,debit_card,refunded,79546.6,2025-09-08 21:29:39
9207,7448,wallet,completed,88742.92,2026-02-22 04:38:58
9208,778,debit_card,pending,19312.24,2025-11-10 22:33:52
9209,4399,debit_card,completed,4970.88,2025-05-21 07:27:20
9210,7960,net_banking,pending,72256.0,2024-09-15 21:37:54
9211,1509,debit_card,pending,84030.48,2024-06-02 03:22:34
9212,3197,debit_card,completed,50311.53,2025-08-07 12:37:29
9213,5061,credit_card,failed,37112.68,2026-01-18 13:06:00
9214,161,net_banking,completed,48604.56,2024-09-18 14:31:42
9215,9129,credit_card,pending,38483.26,2026-03-28 05:05:38
9216,1161,wallet,failed,28561.79,2024-04-22 22:11:54
9217,8901,credit_card,refunded,38960.31,2025-07-10 22:16:44
9218,6249,upi,refunded,14104.6,2025-03-07 21:40:41
9219,540,cod,refunded,32325.42,2025-04-19 05:51:33
9220,6538,upi,pending,13320.08,2024-06-22 07:17:25
9221,6575,upi,failed,91420.86,2024-09-29 13:04:56
9222,3227,net_banking,pending,27330.0,2025-10-04 13:00:35
9223,1060,upi,pending,36395.78,2025-07-24 01:59:05
9224,3860,wallet,refunded,43906.78,2025-05-12 08:47:12
9225,8661,net_banking,pending,76742.51,2024-06-30 06:56:58
9226,103,wallet,failed,27181.76,2025-08-04 21:33:41
9227,5668,credit_card,refunded,63746.31,2024-07-17 13:33:01
9228,3362,upi,refunded,39907.4,2024-08-09 21:03:00
9229,3391,wallet,pending,18700.19,2025-02-22 02:30:59
9230,5308,upi,completed,96955.83,2024-05-26 17:10:17
9231,3509,net_banking,pending,96380.78,2025-08-24 00:01:02
9232,2533,credit_card,completed,49395.81,2024-08-14 08:11:40
9233,6765,credit_card,completed,63831.73,2025-11-08 11:31:59
9234,640,cod,refunded,3302.8,2024-08-15 00:08:43
9235,4039,net_banking,completed,90048.1,2024-07-17 20:48:37
9236,6870,wallet,pending,24269.46,2024-09-27 01:57:42
9237,7117,wallet,refunded,43596.5,2024-08-19 08:51:24
9238,7354,cod,pending,26929.03,2024-07-19 19:46:45
9239,6300,cod,refunded,2278.42,2026-02-21 07:39:29
9240,5516,upi,completed,73969.92,2025-10-04 13:14:28
9241,9567,wallet,failed,57410.79,2026-04-06 18:59:56
9242,3083,upi,failed,61361.5,2025-10-15 03:03:46
9243,9957,credit_card,refunded,8633.59,2025-04-11 16:04:17
9244,716,debit_card,refunded,60989.72,2025-03-03 15:39:21
9245,9198,debit_card,refunded,65632.79,2025-04-16 11:47:53
9246,2284,upi,failed,91882.06,2025-11-24 17:13:11
9247,7299,upi,pending,62035.03,2025-09-13 21:19:22
9248,4275,cod,failed,99722.4,2024-08-05 13:36:33
9249,713,wallet,pending,43443.01,2024-05-30 16:00:00
9250,411,debit_card,refunded,23370.63,2024-07-17 13:28:17
9251,217,wallet,pending,70982.55,2025-08-02 16:14:57
9252,6238,credit_card,refunded,56618.41,2025-12-09 06:07:51
9253,2021,debit_card,completed,24916.93,2025-11-19 13:27:50
9254,3289,upi,failed,79403.91,2025-09-24 04:24:43
9255,2828,wallet,pending,26950.5,2024-06-27 10:06:50
9256,3598,debit_card,completed,74094.97,2024-07-18 03:47:16
9257,6329,upi,failed,26760.49,2024-07-15 15:40:56
9258,6136,wallet,pending,40582.5,2025-02-10 06:28:11
9259,9586,upi,refunded,91057.41,2025-02-25 21:25:34
9260,5379,debit_card,refunded,55202.45,2024-07-09 06:44:51
9261,5372,wallet,pending,36228.15,2024-07-28 16:43:28
9262,7641,upi,pending,63046.45,2026-03-29 11:29:41
9263,9628,upi,pending,43943.12,2024-09-06 11:14:44
9264,479,net_banking,pending,66954.22,2024-05-21 14:47:05
9265,8892,credit_card,completed,34464.73,2024-07-22 01:25:16
9266,1017,net_banking,pending,15615.55,2025-08-11 17:48:21
9267,8700,cod,completed,95084.59,2025-10-31 15:32:24
9268,4351,wallet,refunded,6786.21,2024-05-13 21:36:21
9269,7799,credit_card,refunded,48870.74,2025-03-31 21:49:08
9270,9974,net_banking,failed,3388.69,2024-08-02 17:36:01
9271,300,cod,pending,18338.15,2025-11-01 16:18:29
9272,1855,cod,refunded,62089.18,2025-01-10 11:28:06
9273,6905,upi,refunded,799.45,2025-09-15 01:56:05
9274,5084,cod,refunded,66311.13,2025-11-16 21:18:41
9275,1345,net_banking,failed,39896.03,2026-04-07 23:45:54
9276,2322,upi,refunded,41231.52,2025-06-04 02:47:29
9277,5444,net_banking,failed,6518.55,2025-11-30 09:09:18
9278,6090,credit_card,refunded,79226.92,2025-03-25 00:46:03
9279,2220,wallet,pending,17584.77,2026-04-13 07:51:50
9280,1790,upi,completed,91833.43,2024-10-29 06:14:23
9281,8616,cod,failed,49963.52,2024-09-19 20:42:12
9282,6301,wallet,refunded,52194.26,2026-04-07 22:52:35
9283,2005,debit_card,refunded,96054.04,2025-08-15 23:42:02
9284,1208,wallet,failed,89961.88,2025-11-20 03:28:57
9285,8842,credit_card,failed,26731.03,2025-11-06 20:51:42
9286,6164,debit_card,failed,68607.73,2024-10-02 09:32:08
9287,640,credit_card,completed,93249.94,2024-05-17 20:46:57
9288,7376,debit_card,pending,44715.73,2024-12-03 03:57:06
9289,4369,credit_card,pending,13480.8,2025-07-07 07:18:39
9290,2959,wallet,pending,97802.88,2024-09-15 14:03:00
9291,5680,wallet,failed,6842.16,2025-03-20 05:24:26
9292,3212,net_banking,completed,37569.48,2025-02-08 11:37:24
9293,3448,credit_card,completed,99070.56,2025-01-06 02:35:48
9294,4939,wallet,failed,42458.79,2024-09-27 23:30:59
9295,7638,wallet,pending,71988.43,2025-06-09 13:09:18
9296,2624,wallet,failed,94416.64,2024-04-29 12:35:11
9297,2098,credit_card,completed,54456.36,2025-09-14 00:12:04
9298,5613,debit_card,completed,16695.78,2024-09-05 00:23:58
9299,3576,credit_card,pending,31178.98,2025-04-07 18:50:12
9300,3035,debit_card,pending,8023.52,2025-09-06 11:10:50
9301,5093,net_banking,refunded,63028.08,2026-03-01 04:42:42
9302,140,upi,completed,7908.21,2025-09-17 17:48:08
9303,2850,credit_card,refunded,66138.25,2026-01-09 05:35:28
9304,5147,debit_card,failed,87216.61,2024-12-09 06:20:28
9305,5079,debit_card,completed,90465.09,2025-12-13 08:24:19
9306,4537,upi,pending,92937.09,2025-05-28 18:37:53
9307,9788,cod,completed,53620.99,2024-07-08 14:25:06
9308,8551,wallet,failed,20266.65,2024-08-13 07:57:42
9309,55,net_banking,failed,57233.4,2025-12-03 19:19:40
9310,1314,upi,refunded,41514.35,2025-12-19 20:06:10
9311,4606,debit_card,refunded,21768.17,2024-11-24 04:19:22
9312,101,wallet,completed,5310.78,2024-09-02 22:03:29
9313,1661,wallet,refunded,6177.24,2024-07-06 03:18:31
9314,6853,cod,completed,14862.37,2024-06-28 02:13:03
9315,9352,debit_card,failed,5685.1,2024-11-26 01:09:49
9316,1886,net_banking,completed,84291.34,2024-05-06 17:57:28
9317,335,credit_card,refunded,54114.09,2025-12-23 14:15:07
9318,565,net_banking,completed,96278.15,2025-06-26 19:42:14
9319,8497,credit_card,refunded,88315.24,2025-10-01 15:26:37
9320,525,net_banking,refunded,15116.01,2025-02-19 17:55:29
9321,8251,wallet,pending,43141.89,2025-08-17 19:57:44
9322,5738,cod,pending,66424.64,2025-05-31 17:54:35
9323,6975,upi,failed,23410.58,2024-08-06 07:48:22
9324,377,credit_card,completed,43601.25,2026-04-05 04:37:31
9325,8079,credit_card,refunded,6960.35,2025-01-05 23:39:34
9326,2209,net_banking,refunded,31819.33,2026-02-15 23:16:27
9327,9278,upi,failed,87774.93,2024-04-25 21:35:20
9328,1534,cod,refunded,9489.23,2025-07-10 20:02:56
9329,1206,wallet,refunded,59091.57,2025-09-17 13:41:43
9330,1818,upi,completed,65235.87,2024-12-28 19:37:14
9331,1893,wallet,failed,57695.91,2024-08-01 16:23:15
9332,9283,debit_card,pending,93491.65,2024-08-13 17:12:48
9333,4835,cod,failed,60665.06,2025-07-26 06:53:40
9334,2569,wallet,failed,41328.55,2024-11-27 19:20:25
9335,9036,wallet,refunded,40161.66,2025-02-04 19:53:05
9336,1671,net_banking,refunded,77618.31,2024-07-28 03:46:03
9337,1909,wallet,failed,46390.58,2024-05-02 09:40:05
9338,811,credit_card,pending,84690.08,2026-01-31 13:11:51
9339,2571,credit_card,refunded,23168.33,2026-01-18 12:53:43
9340,9037,cod,refunded,40224.96,2025-07-22 11:08:27
9341,5883,cod,refunded,89139.89,2024-09-16 12:35:36
9342,9969,upi,failed,48305.03,2025-10-15 07:13:58
9343,9290,credit_card,completed,26607.06,2026-02-05 21:28:55
9344,3763,wallet,refunded,81219.26,2025-01-28 22:54:49
9345,1177,net_banking,refunded,97460.88,2025-01-15 22:38:10
9346,3770,cod,refunded,14948.59,2025-10-31 13:44:29
