id,customer_id,vendor_id,order_date,status,total_amount
7185,216,31,2025-10-21 02:15:27,shipped,92816.37
7186,108,7,2025-06-21 11:16:27,delivered,19327.73
7187,2,25,2025-09-07 11:22:37,delivered,18261.15
7188,303,14,2024-12-03 17:09:42,pending,37215.89
7189,416,34,2025-04-16 20:56:58,pending,46927.03
7190,257,10,2025-11-18 22:03:16,shipped,77916.05
7191,454,25,2026-01-07 11:41:41,shipped,82188.06
7192,289,20,2025-05-09 05:02:12,delivered,62323.47
7193,304,2,2025-03-23 19:24:27,delivered,92792.32
7194,121,9,2025-05-22 07:14:01,delivered,72520.78
7195,113,42,2025-02-23 18:05:06,delivered,11992.81
7196,320,33,2026-04-05 12:26:16,cancelled,2794.79
7197,78,11,2024-09-16 01:24:53,processing,47205.48
7198,424,37,2024-10-30 08:41:50,pending,3687.57
7199,417,49,2024-08-31 10:49:19,delivered,31704.21
7200,140,46,2024-09-19 19:18:26,cancelled,62805.97
7201,230,4,2025-10-04 18:18:08,cancelled,28128.74
7202,239,29,2026-02-05 05:52:22,cancelled,32363.78
7203,133,5,2026-03-09 07:22:17,delivered,42129.86
7204,161,21,2025-10-28 07:51:22,processing,59375.51
7205,40,35,2024-11-23 10:23:07,cancelled,62469.09
7206,21,29,2025-02-18 05:25:44,processing,46330.61
7207,34,23,2024-07-08 00:43:02,cancelled,6573.72
7208,253,39,2025-07-16 10:36:54,pending,55826.85
7209,155,24,2025-12-26 04:04:15,cancelled,98757.86
7210,391,46,2025-12-05 10:15:55,delivered,16848.06
7211,424,36,2025-07-19 11:53:14,processing,50602.24
7212,282,33,2024-12-17 02:59:27,delivered,41161.39
7213,269,2,2024-08-25 18:37:15,processing,95952.53
7214,351,31,2025-12-26 21:42:40,delivered,8019.43
7215,122,38,2024-09-25 23:36:21,delivered,68157.75
7216,93,8,2025-10-31 22:48:12,cancelled,2882.95
7217,436,22,2025-05-03 00:28:00,pending,54763.49
7218,414,35,2025-03-21 19:07:14,pending,15553.16
7219,291,42,2026-03-05 20:16:35,cancelled,52347.18
7220,199,42,2025-03-31 15:36:21,pending,51123.28
7221,69,2,2025-03-14 05:39:33,delivered,803.58
7222,206,25,2025-07-26 07:00:57,cancelled,3761.13
7223,61,4,2025-11-20 09:11:24,delivered,58655.03
7224,113,31,2024-11-16 02:59:31,processing,58989.02
7225,74,25,2026-01-12 19:57:21,cancelled,60708.87
7226,119,15,2024-12-22 16:31:45,shipped,90538.38
7227,262,43,2025-08-15 22:31:30,delivered,66169.16
7228,312,30,2024-07-11 15:40:12,pending,24336.78
7229,162,3,2025-08-03 19:26:04,delivered,49133.9
7230,236,33,2025-02-10 15:06:54,cancelled,41435.19
7231,266,47,2025-03-18 13:35:49,processing,99654.72
7232,98,22,2024-09-21 05:41:17,shipped,69082.65
7233,7,32,2025-07-03 14:55:00,delivered,23688.95
7234,52,50,2025-01-18 05:26:41,processing,84002.45
7235,337,14,2025-02-03 13:45:06,pending,32358.17
7236,175,41,2026-03-17 12:35:34,pending,68166.42
7237,394,21,2025-08-23 12:58:38,delivered,67644.3
7238,17,23,2026-01-15 12:15:33,processing,64406.37
7239,269,31,2024-06-08 00:37:58,cancelled,60390.06
7240,450,48,2025-04-03 04:06:33,processing,51706.17
7241,364,18,2024-08-27 00:22:16,shipped,4566.78
7242,189,33,2026-03-10 23:10:01,cancelled,21002.73
7243,498,5,2024-05-15 07:57:18,shipped,6482.75
7244,455,31,2025-05-21 07:00:17,pending,65174.93
7245,360,7,2024-11-01 16:04:17,processing,93627.28
7246,332,21,2025-07-18 22:39:31,pending,19925.37
7247,275,29,2025-03-03 10:00:10,pending,32497.5
7248,385,26,2024-12-03 01:21:59,cancelled,60213.87
7249,381,3,2025-08-01 03:48:04,cancelled,63923.12
7250,450,29,2026-01-21 05:10:29,cancelled,44696.23
7251,28,10,2026-03-01 11:47:14,processing,63917.08
7252,155,50,2025-09-02 04:07:14,shipped,35780.33
7253,263,19,2025-06-05 03:49:33,shipped,41260.17
7254,243,37,2025-01-17 17:06:04,shipped,2571.5
7255,390,15,2025-02-22 11:35:51,delivered,72590.36
7256,219,20,2024-05-12 08:44:39,pending,6732.73
7257,112,9,2024-07-17 03:51:11,cancelled,31997.87
7258,112,49,2024-09-05 20:16:51,delivered,50652.59
7259,107,8,2026-01-07 12:13:49,shipped,58270.99
7260,256,24,2024-12-25 17:50:09,delivered,70671.21
7261,83,39,2025-03-18 14:58:23,processing,66288.38
7262,120,7,2025-12-24 10:00:00,cancelled,39410.93
7263,287,50,2024-09-10 12:19:40,processing,71095.97
7264,70,37,2025-01-21 23:27:51,pending,33209.53
7265,189,46,2024-10-26 15:41:05,shipped,64289.04
7266,421,15,2024-06-14 12:44:13,processing,17587.53
7267,47,25,2024-10-03 05:56:47,shipped,6990.36
7268,178,41,2025-09-11 09:08:40,shipped,53800.66
7269,299,28,2025-02-01 18:52:23,delivered,2494.2
7270,239,14,2025-02-02 00:32:23,shipped,29234.53
7271,197,31,2024-08-09 18:21:30,shipped,38938.74
7272,373,8,2025-12-15 13:49:39,shipped,74326.75
7273,294,23,2024-12-19 08:26:59,cancelled,28415.2
7274,43,41,2024-07-23 02:31:39,delivered,26846.7
7275,478,40,2024-04-26 14:11:42,pending,42527.01
7276,227,1,2024-12-22 13:33:18,shipped,1411.48
7277,83,11,2025-10-05 17:19:25,pending,51410.67
7278,49,26,2024-04-27 13:49:58,cancelled,55225.96
7279,331,19,2025-10-27 20:47:32,pending,22869.87
7280,391,20,2024-12-30 13:11:34,shipped,66797.87
7281,198,45,2024-10-02 03:37:47,pending,70552.82
7282,131,36,2025-04-15 13:52:19,processing,69430.09
7283,416,29,2025-07-03 21:00:59,shipped,2680.46
7284,66,38,2025-12-27 18:57:37,processing,53647.85
7285,148,43,2024-12-24 20:57:32,processing,97112.23
7286,395,2,2026-03-18 04:25:30,processing,42532.76
7287,437,41,2024-10-16 19:30:35,shipped,96927.52
7288,384,2,2025-06-29 08:21:44,cancelled,72628.3
7289,300,25,2024-06-09 13:20:08,processing,11745.85
7290,457,13,2025-02-12 14:33:29,delivered,37773.45
7291,236,8,2024-11-25 09:34:33,cancelled,74650.86
7292,213,27,2025-07-30 13:01:25,delivered,95259.4
7293,1,9,2024-09-30 21:51:17,shipped,74685.89
7294,469,16,2025-06-02 15:30:21,shipped,17472.22
7295,487,3,2024-10-05 00:26:06,processing,79364.04
7296,430,9,2024-07-08 01:11:40,processing,68036.93
7297,113,18,2025-06-28 19:39:04,cancelled,58879.47
7298,21,5,2024-11-21 01:49:19,processing,72547.28
7299,498,28,2025-10-27 10:46:55,cancelled,22148.65
7300,216,32,2025-08-04 06:46:54,shipped,61757.98
7301,9,7,2026-03-06 05:38:57,delivered,86438.0
7302,315,5,2026-01-06 06:08:37,shipped,15057.02
7303,156,18,2026-02-16 00:33:23,delivered,12117.73
7304,151,2,2025-09-22 13:24:01,cancelled,16504.04
7305,126,50,2024-06-16 05:26:49,shipped,6360.44
7306,156,26,2025-07-08 21:47:47,shipped,43484.67
7307,158,9,2026-03-13 11:05:11,delivered,81374.26
7308,57,36,2025-09-03 01:58:16,delivered,24708.66
7309,385,9,2025-03-12 16:36:55,delivered,21896.71
7310,291,38,2025-09-30 22:29:01,shipped,73532.9
7311,330,25,2025-11-27 11:14:06,cancelled,63407.2
7312,183,38,2025-03-23 03:26:34,processing,63971.94
7313,249,44,2024-12-21 22:31:58,delivered,37625.35
7314,451,17,2026-01-10 21:23:42,pending,29933.19
7315,24,2,2024-12-23 18:07:07,processing,92736.67
7316,496,36,2024-09-20 00:24:52,shipped,347.77
7317,92,48,2024-09-19 05:16:00,shipped,34393.18
7318,374,47,2024-05-27 16:20:51,processing,83191.17
7319,401,18,2026-01-02 14:30:18,shipped,92543.42
7320,131,36,2025-05-07 18:13:30,delivered,48163.0
7321,93,35,2025-05-11 10:09:03,cancelled,22946.51
7322,1,20,2024-05-25 10:53:10,delivered,75527.33
7323,490,15,2024-11-18 06:05:52,pending,25343.82
7324,185,18,2025-03-12 07:03:16,delivered,73148.39
7325,357,6,2024-07-20 17:46:20,shipped,68695.11
7326,150,38,2024-07-24 11:52:41,processing,14966.81
7327,48,8,2025-04-05 19:08:57,shipped,69698.56
7328,302,30,2024-08-30 00:53:55,cancelled,51754.16
7329,302,21,2025-07-30 06:06:12,processing,6446.41
7330,448,45,2024-12-29 00:00:36,pending,29022.37
7331,299,21,2025-07-22 06:51:03,shipped,24461.64
7332,254,42,2025-02-10 11:36:16,delivered,42550.1
7333,264,13,2024-10-19 17:50:49,pending,69866.67
7334,412,24,2025-07-10 19:45:19,cancelled,5254.67
7335,52,47,2024-05-05 15:06:01,cancelled,48094.28
7336,125,6,2024-11-26 12:05:46,shipped,20692.43
7337,44,21,2024-05-02 23:06:56,pending,93838.04
7338,129,15,2025-09-01 01:26:17,delivered,48189.97
7339,212,11,2025-12-18 12:29:54,pending,94534.33
7340,8,32,2026-02-13 01:32:27,cancelled,7853.86
7341,234,7,2025-07-10 07:32:37,pending,61552.43
7342,208,41,2024-04-22 17:14:58,cancelled,32076.34
7343,155,9,2026-03-28 04:52:58,shipped,76122.51
7344,430,4,2025-04-12 18:40:27,delivered,64267.25
7345,334,1,2024-11-25 23:35:10,processing,86386.11
7346,421,38,2024-07-29 21:43:19,processing,24514.67
7347,415,47,2026-02-01 19:58:59,pending,37291.54
7348,135,12,2025-02-25 23:33:37,processing,1322.51
7349,18,4,2024-05-17 20:30:20,processing,19604.24
7350,95,33,2026-03-15 22:05:44,delivered,87440.44
7351,332,45,2025-06-07 11:10:07,shipped,91004.37
7352,10,44,2026-04-02 04:01:34,shipped,91559.69
7353,71,11,2025-06-02 20:11:27,shipped,74115.95
7354,50,19,2024-05-19 11:52:38,processing,2828.12
7355,210,31,2025-01-06 04:01:33,pending,10399.37
7356,39,17,2025-09-01 22:06:45,shipped,73879.68
7357,290,10,2024-05-01 17:57:38,pending,9635.3
7358,441,26,2024-06-12 01:20:29,delivered,89294.36
7359,106,48,2025-04-19 02:04:12,cancelled,14150.89
7360,70,9,2024-07-01 23:47:05,shipped,3832.09
7361,164,15,2026-01-23 16:09:08,cancelled,13136.12
7362,341,12,2026-01-02 10:33:17,pending,37306.58
7363,72,42,2025-03-07 12:15:14,pending,9651.02
7364,340,48,2025-11-01 21:02:55,cancelled,75775.08
7365,436,5,2024-12-08 21:38:15,pending,75840.65
7366,132,35,2024-11-18 10:54:32,shipped,20986.68
7367,295,7,2024-12-21 11:28:00,processing,22859.71
7368,90,24,2025-11-25 12:27:55,processing,51750.61
7369,490,8,2025-01-12 17:15:30,processing,15916.55
7370,376,39,2025-02-24 01:34:57,shipped,33619.95
7371,441,27,2024-06-20 01:35:29,shipped,33392.33
7372,111,20,2025-06-25 07:36:23,processing,50109.67
7373,153,50,2025-12-11 18:27:50,shipped,60980.25
7374,220,1,2024-12-18 08:37:18,processing,26444.52
7375,263,28,2025-05-07 16:04:08,delivered,19413.33
7376,90,48,2025-08-07 17:06:26,pending,72995.28
7377,299,23,2024-05-25 16:07:23,processing,43782.81
7378,233,41,2025-02-18 14:46:44,delivered,62547.73
7379,444,16,2024-12-06 22:01:08,shipped,66220.91
7380,282,41,2025-10-12 01:31:16,shipped,17816.96
7381,242,15,2025-04-07 04:38:27,shipped,40536.11
7382,397,6,2025-05-07 07:05:03,shipped,68866.95
7383,197,26,2026-02-07 07:01:17,shipped,81426.0
7384,289,5,2025-08-30 01:32:23,shipped,48843.74
7385,460,25,2026-03-27 07:02:52,processing,37036.22
7386,127,41,2024-07-22 09:55:27,cancelled,6151.81
7387,470,27,2026-02-02 22:41:31,delivered,30084.62
7388,137,31,2025-02-03 12:44:15,shipped,21995.63
7389,208,38,2026-04-17 10:41:16,shipped,16009.47
7390,450,29,2025-08-12 02:32:57,shipped,92388.01
7391,202,28,2024-07-07 21:54:10,shipped,66725.64
7392,174,14,2024-05-11 20:35:39,cancelled,58097.97
7393,353,45,2024-10-10 02:33:12,delivered,12815.45
7394,325,50,2024-05-26 06:19:04,cancelled,55189.28
7395,174,48,2026-01-20 06:14:53,processing,15494.19
7396,104,46,2024-04-27 04:25:08,delivered,49436.03
7397,304,10,2024-08-04 20:49:12,shipped,10415.45
7398,244,6,2024-07-09 18:29:39,processing,64131.27
7399,443,42,2024-12-25 21:09:06,delivered,95095.12
7400,382,41,2026-02-17 04:04:24,cancelled,93128.9
7401,166,18,2025-10-05 04:23:44,processing,94024.6
7402,147,27,2025-11-02 15:41:03,cancelled,32919.51
7403,384,28,2025-03-23 12:19:58,processing,66908.71
7404,14,27,2024-10-11 21:55:47,pending,39390.31
7405,276,10,2024-08-29 07:13:18,shipped,56594.13
7406,303,41,2024-06-26 11:22:25,processing,61629.52
7407,386,49,2024-09-14 14:05:52,cancelled,78754.05
7408,40,27,2025-11-02 12:58:22,pending,35513.01
7409,115,44,2026-03-20 22:16:32,cancelled,8421.91
7410,202,33,2026-01-10 00:39:24,processing,69494.36
7411,46,2,2025-01-30 15:02:09,processing,2409.83
7412,413,14,2026-01-13 00:43:02,delivered,13166.79
7413,31,31,2026-03-21 09:32:13,processing,77524.05
7414,396,1,2025-06-10 15:26:14,pending,27459.58
7415,315,28,2024-04-22 22:44:11,delivered,95896.69
7416,463,46,2026-04-14 15:42:07,pending,55637.6
7417,72,25,2025-10-05 16:22:11,shipped,57426.7
7418,61,9,2026-02-22 07:35:35,pending,97906.67
7419,204,13,2024-05-29 21:07:33,cancelled,76844.55
7420,401,50,2024-11-06 19:33:08,delivered,39746.37
7421,166,42,2026-03-06 04:53:20,shipped,83849.03
7422,384,38,2025-12-19 19:02:25,processing,38921.18
7423,360,19,2024-05-22 13:37:16,shipped,75090.2
7424,106,13,2024-07-14 04:09:06,cancelled,10977.59
7425,72,48,2024-05-26 09:28:15,cancelled,86071.4
7426,302,41,2024-12-11 11:00:05,shipped,1233.68
7427,203,37,2024-06-16 09:30:38,shipped,50612.15
7428,341,6,2024-11-09 22:51:11,pending,18234.05
7429,212,45,2024-12-30 21:45:36,delivered,71888.67
7430,291,30,2025-10-05 10:24:39,pending,62080.15
7431,232,44,2025-08-08 01:07:21,pending,41228.22
7432,456,36,2025-12-24 23:38:07,processing,21923.24
7433,113,39,2026-01-10 04:27:03,pending,3382.86
7434,490,25,2025-02-07 22:04:06,pending,17063.85
7435,403,50,2024-11-14 18:08:54,cancelled,2851.24
7436,206,50,2025-10-13 18:40:46,processing,56811.88
7437,140,47,2024-08-29 09:57:54,cancelled,3485.35
7438,387,6,2026-04-07 11:14:00,processing,22719.5
7439,140,18,2024-08-04 02:43:03,processing,47676.18
7440,341,27,2025-07-16 06:58:44,delivered,65713.47
7441,106,44,2025-04-11 22:34:38,shipped,53394.56
7442,52,19,2024-07-21 05:44:51,pending,82569.91
7443,280,45,2024-07-26 04:48:54,shipped,8952.23
7444,32,5,2024-12-23 03:24:56,delivered,49413.02
7445,111,3,2026-02-17 13:30:30,pending,99398.15
7446,466,35,2024-08-12 01:34:14,pending,10462.58
7447,6,19,2025-11-25 00:12:34,cancelled,65479.84
7448,303,43,2025-07-16 19:36:03,pending,77188.74
7449,25,20,2026-03-09 16:23:05,processing,89373.84
7450,20,10,2026-02-08 10:38:11,cancelled,56225.94
7451,452,27,2026-03-15 15:31:32,delivered,92590.38
7452,207,35,2025-03-06 02:58:48,pending,74824.17
7453,38,40,2025-08-26 19:22:03,cancelled,4051.59
7454,150,10,2025-04-01 03:12:03,pending,95481.83
7455,395,13,2025-09-20 03:25:51,shipped,50244.22
7456,381,22,2024-07-23 03:49:36,shipped,55396.37
7457,455,10,2025-05-29 09:00:12,pending,21032.03
7458,102,5,2025-06-02 21:35:36,delivered,6232.2
7459,245,37,2024-10-22 22:18:18,pending,48617.78
7460,481,38,2025-07-11 23:10:30,pending,20620.35
7461,279,25,2025-04-25 07:49:28,pending,8075.76
7462,404,31,2025-09-14 17:34:12,pending,85535.75
7463,453,6,2025-05-04 18:49:14,delivered,11689.01
7464,449,9,2024-11-23 00:17:51,pending,58338.38
7465,159,2,2024-12-25 03:29:08,processing,30415.17
7466,238,43,2025-12-10 05:45:02,pending,16241.04
7467,478,34,2025-11-07 18:55:34,cancelled,80320.13
7468,46,19,2025-04-29 00:55:15,pending,12011.19
7469,431,35,2024-10-11 12:24:32,delivered,85123.33
7470,154,21,2024-06-29 09:53:14,processing,90873.03
7471,479,45,2024-11-10 00:26:08,pending,77283.45
7472,312,14,2025-12-05 05:39:47,delivered,47696.04
7473,262,24,2024-12-05 04:49:42,delivered,38118.38
7474,441,28,2025-10-23 15:43:59,processing,60559.11
7475,123,36,2024-06-22 10:01:12,pending,3847.17
7476,327,32,2025-01-18 07:12:02,shipped,61505.15
7477,57,43,2025-06-26 22:06:05,delivered,12299.21
7478,296,19,2026-01-28 02:15:23,processing,25025.41
7479,78,8,2026-02-26 02:08:33,shipped,28467.49
7480,25,5,2024-10-24 08:50:38,processing,8331.88
7481,172,14,2025-09-13 08:14:08,shipped,5234.78
7482,306,43,2025-09-03 18:04:48,delivered,96584.59
7483,95,25,2025-11-11 05:01:01,pending,40711.34
7484,130,23,2026-02-12 21:04:28,shipped,16805.35
7485,166,12,2024-09-26 00:42:49,delivered,73985.41
7486,458,5,2025-10-10 21:42:39,pending,13979.18
7487,187,19,2024-06-18 16:57:37,delivered,72094.33
7488,34,46,2024-06-16 11:24:58,delivered,58416.57
7489,306,46,2025-05-08 06:44:33,cancelled,27664.13
7490,270,23,2024-06-04 22:04:48,delivered,39103.63
7491,145,33,2024-10-01 03:27:10,cancelled,98199.28
7492,307,15,2024-04-29 07:20:55,pending,3159.49
7493,55,38,2025-09-21 21:37:46,shipped,43325.32
7494,179,43,2024-10-03 23:40:48,delivered,20899.9
7495,187,50,2025-04-17 17:34:43,cancelled,29694.75
7496,75,12,2026-01-14 20:46:56,delivered,63851.34
7497,45,30,2025-02-12 04:39:57,processing,39032.66
7498,69,49,2024-09-12 01:39:28,shipped,40568.85
7499,14,17,2025-05-02 20:59:43,delivered,87409.08
7500,244,2,2024-07-09 07:17:29,pending,8392.01
7501,440,42,2025-01-08 13:04:25,shipped,11212.04
7502,114,1,2024-09-28 04:21:16,delivered,50973.48
7503,490,27,2026-01-11 08:35:50,processing,26141.63
7504,404,45,2025-07-21 18:46:17,cancelled,44563.46
7505,414,7,2025-12-01 15:55:23,pending,442.7
7506,327,27,2025-06-02 22:37:55,delivered,54195.39
7507,31,44,2025-05-23 06:55:21,shipped,98828.72
7508,412,49,2026-02-14 21:27:20,pending,48637.56
7509,275,10,2024-12-18 12:03:31,pending,47224.07
7510,87,13,2025-11-30 19:08:45,cancelled,72039.49
7511,63,23,2024-12-17 07:28:13,processing,14086.7
7512,74,36,2025-10-21 10:15:02,processing,18180.03
7513,285,10,2025-04-06 18:12:21,shipped,1415.78
7514,143,31,2025-09-10 02:06:06,shipped,86646.19
7515,270,13,2024-08-16 17:22:15,shipped,99992.38
7516,303,39,2026-02-06 14:53:26,shipped,3291.78
7517,140,6,2025-05-15 23:23:50,pending,72656.36
7518,284,18,2024-07-10 04:16:37,delivered,60573.42
7519,60,15,2026-03-30 03:09:11,shipped,89001.69
7520,53,46,2024-07-29 03:07:36,pending,93607.65
7521,178,43,2024-10-06 01:04:04,pending,82621.66
7522,485,50,2026-04-01 03:05:53,shipped,19504.57
7523,496,50,2025-01-26 13:26:04,delivered,92771.79
7524,85,50,2025-02-12 14:16:33,cancelled,59245.66
7525,473,1,2025-04-05 12:33:53,delivered,28997.9
7526,328,45,2026-02-22 04:41:00,shipped,95654.6
7527,285,3,2025-08-14 01:10:20,cancelled,75941.17
7528,269,16,2025-05-22 22:17:11,pending,12849.81
7529,277,2,2024-09-23 19:12:13,pending,2470.59
7530,154,7,2025-12-15 23:16:10,cancelled,28841.07
7531,444,46,2025-02-23 22:58:59,shipped,24334.22
7532,40,40,2024-09-12 02:19:47,shipped,87171.54
7533,65,49,2024-06-11 10:09:09,cancelled,76118.95
7534,49,42,2024-11-20 21:54:24,shipped,28862.33
7535,285,27,2025-03-13 17:39:59,delivered,28854.92
7536,453,41,2024-08-24 15:27:51,processing,55105.21
7537,90,6,2025-10-04 03:32:54,cancelled,67446.05
7538,475,40,2024-12-13 16:15:14,processing,2355.02
7539,114,49,2026-02-23 17:27:18,shipped,49822.42
7540,468,36,2025-07-11 11:11:56,pending,67401.49
7541,117,30,2025-09-04 17:21:27,cancelled,58559.76
7542,60,43,2024-07-07 09:14:25,processing,9824.95
7543,422,43,2024-08-11 12:18:09,cancelled,72566.0
7544,368,29,2025-04-12 03:25:50,shipped,93123.19
7545,463,16,2026-02-28 16:06:17,delivered,59666.51
7546,8,21,2024-07-11 08:28:47,shipped,55299.7
7547,491,23,2025-11-18 18:54:51,delivered,78446.36
7548,304,37,2024-07-13 16:53:04,shipped,69817.49
7549,11,35,2024-10-22 23:01:56,shipped,18738.59
7550,459,48,2024-05-01 23:50:40,pending,83428.15
7551,309,28,2026-03-14 13:49:07,cancelled,63799.51
7552,354,20,2025-04-12 01:25:49,shipped,89396.92
7553,267,39,2024-09-11 09:06:38,cancelled,42972.17
7554,194,5,2024-11-12 07:19:40,pending,38911.88
7555,216,30,2024-05-11 07:30:33,processing,23429.47
7556,388,18,2025-04-24 00:23:16,shipped,44460.81
7557,23,6,2025-09-15 05:03:47,delivered,31902.9
7558,228,27,2025-06-05 11:02:39,pending,92651.7
7559,215,43,2025-04-05 16:27:40,cancelled,7004.3
7560,301,36,2025-01-17 11:34:25,pending,14087.34
7561,113,41,2024-11-11 09:22:09,pending,51251.62
7562,100,31,2024-07-20 00:22:59,delivered,61634.92
7563,83,41,2026-04-09 01:48:29,cancelled,84903.06
7564,152,18,2025-06-20 13:02:17,shipped,46037.21
7565,429,32,2024-06-23 09:44:28,processing,32378.55
7566,449,1,2025-01-19 09:37:05,cancelled,28270.22
7567,95,16,2025-03-20 05:52:28,processing,90105.32
7568,90,14,2024-09-30 19:49:13,shipped,51277.15
7569,393,3,2024-08-14 02:23:03,shipped,8093.65
7570,364,9,2025-02-21 09:53:50,shipped,11150.03
7571,170,22,2025-05-14 04:07:49,processing,94235.45
7572,204,39,2025-03-19 18:13:11,pending,32830.05
7573,174,21,2025-05-18 15:03:55,delivered,28250.68
7574,490,38,2025-01-03 07:58:42,pending,38478.85
7575,428,32,2024-05-30 09:32:33,cancelled,80918.38
7576,8,11,2025-03-27 21:48:29,shipped,16537.77
7577,232,4,2024-11-16 20:02:52,processing,99675.26
7578,110,15,2025-01-31 07:50:04,processing,62096.2
7579,174,44,2024-07-04 01:59:02,cancelled,29182.55
7580,93,15,2024-05-27 06:33:16,pending,32283.64
7581,276,9,2025-09-04 21:48:31,cancelled,38748.8
7582,24,18,2025-02-10 05:21:35,pending,91173.68
7583,72,39,2025-11-08 16:07:19,delivered,39291.77
7584,464,45,2026-04-09 22:10:08,cancelled,60049.41
7585,227,11,2025-03-13 08:14:28,pending,48588.76
7586,488,11,2024-09-16 17:46:14,cancelled,13969.57
7587,68,2,2024-12-03 11:17:24,shipped,8792.59
7588,238,35,2024-09-13 06:13:12,processing,90526.74
7589,184,44,2025-02-25 21:20:52,processing,59074.99
7590,461,26,2024-09-03 07:31:35,delivered,60451.95
7591,244,1,2025-07-24 12:30:07,delivered,22206.95
7592,65,23,2024-11-19 10:15:03,pending,97120.53
7593,63,15,2025-06-04 10:23:17,cancelled,15773.46
7594,24,20,2025-08-03 22:16:37,cancelled,78045.48
7595,421,23,2025-05-07 12:17:47,pending,18576.16
7596,24,27,2025-05-26 22:22:18,pending,67175.3
7597,25,7,2025-03-21 20:52:00,cancelled,24012.02
7598,125,14,2024-07-12 21:58:14,shipped,61937.62
7599,251,39,2025-09-30 04:22:32,delivered,8566.79
7600,32,1,2024-05-27 20:17:39,pending,64648.15
7601,95,46,2025-09-03 03:21:52,cancelled,64838.3
7602,221,7,2024-10-29 11:16:48,delivered,14707.87
7603,431,22,2024-07-14 09:21:23,delivered,71582.65
7604,347,18,2024-10-06 15:53:11,delivered,6492.63
7605,379,24,2024-07-17 13:52:52,shipped,96985.76
7606,159,1,2024-05-30 09:10:58,delivered,57978.77
7607,319,10,2026-03-15 07:43:19,processing,147.0
7608,407,50,2024-05-16 19:53:41,shipped,72722.94
7609,112,9,2025-07-09 21:41:48,processing,8376.09
7610,198,42,2024-11-11 20:32:42,delivered,46600.77
7611,401,35,2024-10-21 13:33:54,pending,28557.9
7612,193,19,2024-06-09 06:06:26,delivered,73418.3
7613,429,16,2025-06-06 10:16:38,delivered,1383.57
7614,379,8,2024-07-06 13:59:45,cancelled,29641.26
7615,388,23,2024-11-19 01:33:35,processing,67800.15
7616,359,7,2024-10-12 00:14:12,pending,67040.99
7617,499,32,2026-03-05 15:29:05,delivered,96922.73
7618,365,28,2025-08-13 20:22:32,shipped,5935.49
7619,91,43,2025-10-14 10:28:37,delivered,64845.45
7620,389,27,2025-10-27 02:32:12,pending,12589.66
7621,402,37,2025-02-27 08:09:24,processing,55422.05
7622,421,45,2025-02-17 12:19:09,shipped,47731.33
7623,29,27,2025-02-18 06:32:17,pending,79735.64
7624,320,4,2024-07-06 19:04:17,processing,13291.34
7625,36,44,2024-10-06 21:38:16,pending,39140.08
7626,321,36,2025-11-10 03:57:53,delivered,2501.64
7627,323,31,2026-01-19 04:22:34,delivered,20529.33
7628,126,9,2026-03-03 06:12:25,processing,19922.41
7629,249,8,2025-10-08 08:32:36,cancelled,35638.0
7630,80,5,2024-11-13 11:28:53,processing,37917.22
7631,326,34,2025-05-08 17:17:30,shipped,64747.44
7632,189,27,2024-09-25 21:14:57,processing,91170.32
7633,43,6,2024-08-29 22:50:12,shipped,84595.73
7634,311,20,2025-12-20 09:38:53,processing,2255.19
7635,15,48,2024-09-24 05:32:42,processing,45410.23
7636,173,50,2025-01-14 02:58:26,processing,57022.78
7637,276,37,2025-08-26 19:17:05,processing,87382.78
7638,360,45,2024-11-28 19:11:35,pending,20797.19
7639,133,28,2025-10-19 08:40:59,shipped,59983.88
7640,321,33,2025-07-26 06:42:37,delivered,38060.94
7641,107,9,2024-11-28 18:56:01,delivered,75521.08
7642,275,46,2025-11-10 03:10:48,shipped,10417.82
7643,338,36,2024-04-21 12:32:21,processing,80164.59
7644,255,27,2024-07-01 07:25:54,shipped,57055.46
7645,452,22,2024-09-09 20:44:32,processing,91943.05
7646,72,3,2025-05-14 23:41:57,pending,9926.35
7647,141,43,2026-03-25 04:54:51,pending,81471.06
7648,412,23,2025-10-15 04:21:11,processing,70062.9
7649,202,19,2025-08-15 07:44:58,processing,43165.15
7650,444,15,2025-04-24 10:02:32,shipped,6455.0
7651,74,32,2025-11-14 04:16:23,processing,99342.98
7652,162,23,2024-12-12 06:16:42,processing,96227.39
7653,466,16,2026-02-10 07:34:00,delivered,95023.21
7654,188,44,2026-03-24 08:08:06,delivered,31470.14
7655,385,25,2025-10-05 10:40:41,cancelled,46979.24
7656,211,17,2024-10-21 10:48:45,cancelled,44184.55
7657,151,38,2024-08-29 07:59:17,delivered,16058.3
7658,143,37,2024-12-19 20:44:44,shipped,70844.96
7659,426,8,2025-09-30 09:37:54,pending,30752.02
7660,321,9,2024-06-12 01:21:04,shipped,680.78
7661,212,38,2024-08-26 13:07:10,processing,97072.4
7662,215,21,2024-09-11 14:58:33,delivered,53429.8
7663,171,8,2025-01-02 02:26:48,processing,81860.5
7664,28,27,2026-03-19 01:24:04,processing,75094.31
7665,449,27,2025-04-07 16:28:13,delivered,18014.38
7666,484,15,2024-08-07 06:35:38,shipped,70245.12
7667,315,29,2024-04-29 00:01:02,cancelled,77784.85
7668,132,44,2025-09-18 10:20:52,shipped,86660.63
7669,38,9,2025-04-22 17:49:16,cancelled,11113.68
